"V1","V2","V3","V4","V5"
82.089552238806,85.8208955223881,83.5820895522388,82.089552238806,84.3283582089552
88.8059701492537,82.8358208955224,84.3283582089552,87.3134328358209,79.1044776119403
83.5820895522388,88.0597014925373,86.5671641791045,79.8507462686567,86.5671641791045
87.3134328358209,83.5820895522388,81.3432835820896,87.3134328358209,79.8507462686567
81.3432835820896,85.8208955223881,85.8208955223881,80.5970149253731,87.3134328358209
88.0597014925373,82.089552238806,83.5820895522388,85.8208955223881,79.1044776119403
82.089552238806,88.0597014925373,85.0746268656716,79.8507462686567,89.5522388059701
73.3333333333333,66.6666666666667,63.3333333333333,63.3333333333333,36.6666666666667
66.6666666666667,80,66.6666666666667,60,50
63.3333333333333,76.6666666666667,73.3333333333333,80,66.6666666666667
60,76.6666666666667,66.6666666666667,60,73.3333333333333
80,63.3333333333333,73.3333333333333,66.6666666666667,53.3333333333333
76.6666666666667,60,73.3333333333333,76.6666666666667,66.6666666666667
66.6666666666667,63.3333333333333,70,76.6666666666667,63.3333333333333
80,70,73.3333333333333,70,73.3333333333333
66.6666666666667,73.3333333333333,70,76.6666666666667,73.3333333333333
66.6666666666667,73.3333333333333,56.6666666666667,66.6666666666667,80
93.3415536374846,96.9173859432799,94.4512946979038,95.3144266337855,97.0406905055487
93.3415536374846,95.1911220715166,92.7250308261406,94.2046855733662,93.9580764488286
94.6979038224414,93.711467324291,93.3415536374846,94.327990135635,95.0678175092478
94.2046855733662,94.6979038224414,95.1911220715166,94.2046855733662,94.2046855733662
93.8347718865598,94.6979038224414,94.0813810110974,94.4512946979038,94.2046855733662
94.4512946979038,94.4512946979038,93.094944512947,95.8076448828607,94.6979038224414
94.5745992601726,94.4512946979038,93.711467324291,94.327990135635,95.1911220715166
94.0813810110974,95.1911220715166,94.0813810110974,94.5745992601726,94.6979038224414
94.6979038224414,93.8347718865598,94.5745992601726,94.4512946979038,95.3144266337855
93.9580764488286,94.6979038224414,93.4648581997534,94.6979038224414,94.2046855733662
78.9473684210526,67.1052631578947,77.6315789473684,57.8947368421053,65.7894736842105
76.3157894736842,80.2631578947368,68.4210526315789,69.7368421052632,73.6842105263158
67.1052631578947,67.1052631578947,82.8947368421053,56.578947368421,75
73.6842105263158,65.7894736842105,78.9473684210526,71.0526315789474,73.6842105263158
72.3684210526316,75,73.6842105263158,63.1578947368421,75
81.5789473684211,78.9473684210526,76.3157894736842,73.6842105263158,78.9473684210526
77.6315789473684,65.7894736842105,77.6315789473684,64.4736842105263,73.6842105263158
80.2631578947368,73.6842105263158,77.6315789473684,77.6315789473684,77.6315789473684
72.3684210526316,71.0526315789474,73.6842105263158,61.8421052631579,77.6315789473684
73.6842105263158,78.9473684210526,80.2631578947368,76.3157894736842,75
52.4390243902439,54.8780487804878,41.4634146341463,52.4390243902439,53.6585365853659
36.5853658536585,50,39.0243902439024,47.5609756097561,51.219512195122
43.9024390243902,45.1219512195122,51.219512195122,50,52.4390243902439
50,50,47.5609756097561,53.6585365853659,46.3414634146341
48.780487804878,39.0243902439024,46.3414634146341,45.1219512195122,47.5609756097561
40.2439024390244,45.1219512195122,36.5853658536585,48.780487804878,48.780487804878
34.1463414634146,42.6829268292683,48.780487804878,56.0975609756098,52.4390243902439
40.2439024390244,51.219512195122,53.6585365853659,52.4390243902439,42.6829268292683
34.1463414634146,42.6829268292683,48.780487804878,43.9024390243902,47.5609756097561
43.9024390243902,52.4390243902439,42.6829268292683,54.8780487804878,42.6829268292683
86.7494824016563,84.472049689441,77.2256728778468,84.0579710144928,90.4761904761905
85.0931677018634,95.8592132505176,96.6873706004141,96.8944099378882,84.6790890269151
93.167701863354,85.9213250517598,95.8592132505176,90.8902691511387,93.3747412008282
94.2028985507246,86.9565217391304,92.1325051759834,97.3084886128364,87.991718426501
85.9213250517598,92.1325051759834,88.6128364389234,86.7494824016563,89.8550724637681
83.4368530020704,87.3706004140787,85.3002070393375,84.472049689441,93.167701863354
91.9254658385093,94.4099378881988,86.7494824016563,89.648033126294,92.3395445134576
92.3395445134576,93.167701863354,89.0269151138716,83.4368530020704,91.9254658385093
92.3395445134576,93.3747412008282,88.6128364389234,82.815734989648,92.5465838509317
81.7805383022774,84.472049689441,93.167701863354,94.2028985507246,82.4016563146998
82.0754716981132,80.188679245283,84.9056603773585,75.7861635220126,87.1069182389937
85.5345911949686,79.2452830188679,89.622641509434,82.0754716981132,83.9622641509434
86.1635220125786,83.3333333333333,83.9622641509434,80.5031446540881,89.3081761006289
83.3333333333333,85.5345911949686,87.4213836477987,88.0503144654088,83.3333333333333
89.622641509434,80.188679245283,88.3647798742138,85.2201257861635,86.4779874213836
87.7358490566038,83.6477987421384,83.6477987421384,83.3333333333333,83.0188679245283
87.7358490566038,83.9622641509434,84.9056603773585,89.622641509434,86.7924528301887
83.9622641509434,81.7610062893082,86.1635220125786,87.7358490566038,86.1635220125786
88.9937106918239,84.2767295597484,88.0503144654088,84.5911949685535,89.3081761006289
87.4213836477987,88.3647798742138,84.9056603773585,84.5911949685535,83.3333333333333
77.027027027027,79.7297297297297,68.9189189189189,72.972972972973,78.3783783783784
78.3783783783784,81.0810810810811,68.9189189189189,79.7297297297297,75.6756756756757
75.6756756756757,79.7297297297297,71.6216216216216,68.9189189189189,64.8648648648649
77.027027027027,62.1621621621622,81.0810810810811,70.2702702702703,74.3243243243243
77.027027027027,79.7297297297297,71.6216216216216,70.2702702702703,68.9189189189189
78.3783783783784,82.4324324324324,77.027027027027,77.027027027027,78.3783783783784
75.6756756756757,78.3783783783784,72.972972972973,70.2702702702703,66.2162162162162
81.0810810810811,83.7837837837838,75.6756756756757,79.7297297297297,74.3243243243243
75.6756756756757,79.7297297297297,71.6216216216216,72.972972972973,67.5675675675676
75.6756756756757,78.3783783783784,70.2702702702703,78.3783783783784,77.027027027027
50.9259259259259,50.9259259259259,18.5185185185185,32.4074074074074,29.6296296296296
52.7777777777778,45.3703703703704,33.3333333333333,33.3333333333333,38.8888888888889
30.5555555555556,25,25.9259259259259,21.2962962962963,15.7407407407407
28.7037037037037,41.6666666666667,36.1111111111111,38.8888888888889,27.7777777777778
20.3703703703704,24.0740740740741,37.962962962963,25.9259259259259,33.3333333333333
11.1111111111111,26.8518518518519,17.5925925925926,33.3333333333333,30.5555555555556
13.8888888888889,13.8888888888889,22.2222222222222,33.3333333333333,22.2222222222222
21.2962962962963,22.2222222222222,20.3703703703704,12.962962962963,24.0740740740741
19.4444444444444,34.2592592592593,23.1481481481481,14.8148148148148,34.2592592592593
30.5555555555556,13.8888888888889,12.037037037037,22.2222222222222,34.2592592592593
55,55,55,65,45
75,80,75,40,65
55,50,40,65,75
55,60,65,65,60
65,85,40,60,60
75,85,80,65,60
60,45,40,55,50
65,95,65,60,60
70,55,45,75,75
85,70,80,75,60
47.0588235294118,44.8529411764706,45.5882352941176,47.0588235294118,44.8529411764706
30.1470588235294,52.2058823529412,46.3235294117647,9.55882352941176,42.6470588235294
47.0588235294118,38.9705882352941,63.9705882352941,58.8235294117647,47.0588235294118
47.0588235294118,41.1764705882353,36.7647058823529,59.5588235294118,42.6470588235294
49.2647058823529,36.7647058823529,47.7941176470588,44.8529411764706,62.5
62.5,52.9411764705882,36.7647058823529,26.4705882352941,30.8823529411765
44.8529411764706,63.2352941176471,48.5294117647059,31.6176470588235,31.6176470588235
50,44.1176470588235,50,51.4705882352941,61.7647058823529
38.2352941176471,62.5,49.2647058823529,49.2647058823529,66.9117647058823
34.5588235294118,50,53.6764705882353,61.0294117647059,50.7352941176471
52.6315789473684,45.6140350877193,52.6315789473684,63.1578947368421,66.6666666666667
68.4210526315789,56.140350877193,61.4035087719298,38.5964912280702,70.1754385964912
49.1228070175439,61.4035087719298,47.3684210526316,56.140350877193,61.4035087719298
52.6315789473684,61.4035087719298,56.140350877193,64.9122807017544,71.9298245614035
47.3684210526316,52.6315789473684,56.140350877193,50.8771929824561,59.6491228070175
63.1578947368421,52.6315789473684,52.6315789473684,47.3684210526316,61.4035087719298
50.8771929824561,47.3684210526316,56.140350877193,56.140350877193,54.3859649122807
63.1578947368421,57.8947368421053,56.140350877193,52.6315789473684,68.4210526315789
47.3684210526316,59.6491228070175,50.8771929824561,54.3859649122807,50.8771929824561
64.9122807017544,54.3859649122807,54.3859649122807,59.6491228070175,64.9122807017544
11.1111111111111,66.6666666666667,66.6666666666667,66.6666666666667,55.5555555555556
77.7777777777778,66.6666666666667,55.5555555555556,77.7777777777778,66.6666666666667
88.8888888888889,66.6666666666667,66.6666666666667,88.8888888888889,44.4444444444444
55.5555555555556,88.8888888888889,55.5555555555556,77.7777777777778,77.7777777777778
88.8888888888889,66.6666666666667,77.7777777777778,77.7777777777778,100
88.8888888888889,77.7777777777778,100,88.8888888888889,77.7777777777778
77.7777777777778,77.7777777777778,88.8888888888889,88.8888888888889,100
77.7777777777778,88.8888888888889,77.7777777777778,77.7777777777778,77.7777777777778
77.7777777777778,66.6666666666667,88.8888888888889,88.8888888888889,100
88.8888888888889,77.7777777777778,77.7777777777778,66.6666666666667,77.7777777777778
83.1578947368421,72.6315789473684,75.7894736842105,73.6842105263158,80
73.6842105263158,82.1052631578947,72.6315789473684,75.7894736842105,84.2105263157895
87.3684210526316,76.8421052631579,75.7894736842105,80,75.7894736842105
76.8421052631579,81.0526315789474,80,74.7368421052632,80
84.2105263157895,74.7368421052632,75.7894736842105,83.1578947368421,78.9473684210526
80,81.0526315789474,84.2105263157895,73.6842105263158,78.9473684210526
85.2631578947368,78.9473684210526,82.1052631578947,83.1578947368421,82.1052631578947
78.9473684210526,74.7368421052632,80,74.7368421052632,85.2631578947368
86.3157894736842,76.8421052631579,81.0526315789474,80,76.8421052631579
77.8947368421053,78.9473684210526,83.1578947368421,80,88.4210526315789
82,81.5,72,81.5,81
78,86,78.5,77.5,79
90.5,86.5,85.5,86,92.5
90,91,90,90,88.5
89,90,87.5,90.5,92.5
92,93.5,87.5,93,89.5
89.5,90.5,91,90,93
94.5,93.5,89,93,91.5
92.5,90,91.5,94.5,91
92.5,95,91,94,91.5
83.0045523520485,83.3080424886191,83.1562974203338,83.4597875569044,78.6039453717754
79.6661608497724,75.8725341426404,84.0667678300455,84.2185128983308,84.6737481031866
83.1562974203338,85.1289833080425,85.8877086494689,86.49468892261,85.4324734446131
85.1289833080425,82.8528072837633,85.5842185128983,83.4597875569044,85.7359635811836
87.4051593323217,84.8254931714719,83.4597875569044,85.7359635811836,82.701062215478
86.1911987860395,84.5220030349014,85.2807283763278,85.2807283763278,86.49468892261
85.5842185128983,83.9150227617602,86.0394537177542,85.8877086494689,85.1289833080425
82.701062215478,88.1638846737481,85.7359635811836,83.0045523520485,84.8254931714719
86.3429438543247,82.3975720789074,86.3429438543247,83.3080424886191,86.3429438543247
82.8528072837633,85.2807283763278,82.2458270106222,85.7359635811836,89.8330804248862
96.8379446640316,92.8853754940711,96.4426877470356,83.00395256917,93.6758893280632
94.0711462450593,95.6521739130435,72.7272727272727,90.5138339920949,94.8616600790514
81.8181818181818,79.8418972332016,67.5889328063241,58.8932806324111,73.9130434782609
82.6086956521739,74.3083003952569,85.7707509881423,87.7470355731225,73.5177865612648
81.0276679841897,72.3320158102767,75.8893280632411,69.9604743083004,80.6324110671937
76.2845849802372,75.8893280632411,74.3083003952569,66.0079051383399,82.2134387351779
83.00395256917,73.1225296442688,76.2845849802372,71.1462450592885,76.2845849802372
81.4229249011858,78.2608695652174,71.1462450592885,79.0513833992095,84.5849802371542
77.0750988142292,78.6561264822134,69.9604743083004,67.5889328063241,69.9604743083004
81.0276679841897,69.1699604743083,69.5652173913043,76.2845849802372,67.9841897233202
80.5479452054795,82.2831050228311,81.2785388127854,82.4657534246575,83.8356164383562
84.3835616438356,84.2922374429224,85.2054794520548,81.0045662100457,85.4794520547945
84.4748858447489,82.9223744292237,84.2922374429224,86.8493150684932,86.2100456621005
83.6529680365297,86.4840182648402,84.7488584474886,86.027397260274,81.0045662100457
83.5616438356164,84.7488584474886,86.3013698630137,85.9360730593607,85.5707762557078
86.2100456621005,85.3881278538813,82.8310502283105,86.3926940639269,85.2054794520548
83.8356164383562,86.3013698630137,86.2100456621005,86.027397260274,86.027397260274
85.9360730593607,85.5707762557078,85.3881278538813,86.3013698630137,83.9269406392694
84.1095890410959,85.5707762557078,86.3013698630137,86.7579908675799,86.5753424657534
84.8401826484018,85.662100456621,85.2054794520548,87.0319634703196,84.0182648401826
66.6666666666667,66.6666666666667,72.2222222222222,61.1111111111111,61.1111111111111
72.2222222222222,72.2222222222222,72.2222222222222,72.2222222222222,55.5555555555556
66.6666666666667,61.1111111111111,77.7777777777778,50,55.5555555555556
55.5555555555556,72.2222222222222,55.5555555555556,55.5555555555556,50
66.6666666666667,66.6666666666667,55.5555555555556,83.3333333333333,55.5555555555556
61.1111111111111,55.5555555555556,72.2222222222222,61.1111111111111,55.5555555555556
66.6666666666667,72.2222222222222,77.7777777777778,55.5555555555556,38.8888888888889
72.2222222222222,61.1111111111111,66.6666666666667,66.6666666666667,61.1111111111111
50,55.5555555555556,61.1111111111111,66.6666666666667,55.5555555555556
61.1111111111111,66.6666666666667,61.1111111111111,55.5555555555556,61.1111111111111
95.2380952380952,90.4761904761905,90.4761904761905,95.2380952380952,71.4285714285714
71.4285714285714,66.6666666666667,85.7142857142857,85.7142857142857,57.1428571428571
85.7142857142857,95.2380952380952,90.4761904761905,90.4761904761905,71.4285714285714
90.4761904761905,85.7142857142857,90.4761904761905,76.1904761904762,80.9523809523809
95.2380952380952,90.4761904761905,90.4761904761905,95.2380952380952,80.9523809523809
90.4761904761905,95.2380952380952,100,95.2380952380952,90.4761904761905
95.2380952380952,80.9523809523809,95.2380952380952,90.4761904761905,85.7142857142857
95.2380952380952,90.4761904761905,90.4761904761905,85.7142857142857,80.9523809523809
90.4761904761905,90.4761904761905,90.4761904761905,95.2380952380952,76.1904761904762
90.4761904761905,95.2380952380952,90.4761904761905,90.4761904761905,85.7142857142857
55.8441558441558,65.5844155844156,49.3506493506493,39.6103896103896,50
64.2857142857143,59.0909090909091,60.3896103896104,52.5974025974026,48.0519480519481
60.3896103896104,61.038961038961,58.4415584415584,55.8441558441558,53.8961038961039
69.4805194805195,66.2337662337662,58.4415584415584,62.3376623376623,57.7922077922078
59.7402597402597,66.2337662337662,55.1948051948052,72.0779220779221,68.8311688311688
60.3896103896104,54.5454545454545,62.3376623376623,61.038961038961,65.5844155844156
67.5324675324675,72.0779220779221,59.7402597402597,78.5714285714286,63.6363636363636
63.6363636363636,70.7792207792208,62.3376623376623,66.2337662337662,61.6883116883117
76.6233766233766,72.0779220779221,65.5844155844156,75.974025974026,76.6233766233766
78.5714285714286,76.6233766233766,74.6753246753247,67.5324675324675,78.5714285714286
73.5294117647059,82.3529411764706,67.6470588235294,70.5882352941177,85.2941176470588
70.5882352941177,73.5294117647059,67.6470588235294,67.6470588235294,76.4705882352941
73.5294117647059,88.2352941176471,70.5882352941177,64.7058823529412,82.3529411764706
70.5882352941177,73.5294117647059,79.4117647058823,73.5294117647059,64.7058823529412
73.5294117647059,88.2352941176471,64.7058823529412,58.8235294117647,82.3529411764706
79.4117647058823,67.6470588235294,79.4117647058823,67.6470588235294,73.5294117647059
76.4705882352941,88.2352941176471,70.5882352941177,67.6470588235294,76.4705882352941
67.6470588235294,70.5882352941177,79.4117647058823,73.5294117647059,67.6470588235294
73.5294117647059,88.2352941176471,70.5882352941177,61.7647058823529,70.5882352941177
67.6470588235294,70.5882352941177,76.4705882352941,73.5294117647059,70.5882352941177
56.8421052631579,64.2105263157895,64.2105263157895,60,60
69.4736842105263,60,66.3157894736842,70.5263157894737,60
73.6842105263158,66.3157894736842,66.3157894736842,64.2105263157895,68.4210526315789
70.5263157894737,56.8421052631579,66.3157894736842,71.5789473684211,64.2105263157895
77.8947368421053,69.4736842105263,62.1052631578947,64.2105263157895,74.7368421052632
67.3684210526316,63.1578947368421,69.4736842105263,70.5263157894737,67.3684210526316
71.5789473684211,68.4210526315789,71.5789473684211,66.3157894736842,74.7368421052632
70.5263157894737,69.4736842105263,72.6315789473684,68.4210526315789,70.5263157894737
71.5789473684211,72.6315789473684,68.4210526315789,71.5789473684211,69.4736842105263
64.2105263157895,71.5789473684211,71.5789473684211,77.8947368421053,66.3157894736842
96.7523680649526,96.617050067659,97.4289580514208,97.4289580514208,97.5642760487145
97.8349120433018,97.9702300405954,97.8349120433018,97.4289580514208,98.3761840324763
97.2936400541272,96.8876860622463,97.9702300405954,98.105548037889,97.5642760487145
97.6995940460081,97.6995940460081,97.8349120433018,97.5642760487145,98.105548037889
96.8876860622463,97.1583220568336,98.2408660351827,97.6995940460081,97.5642760487145
97.5642760487145,97.8349120433018,97.9702300405954,97.6995940460081,98.3761840324763
97.1583220568336,97.2936400541272,97.2936400541272,97.6995940460081,97.9702300405954
97.9702300405954,97.8349120433018,98.105548037889,97.6995940460081,98.3761840324763
97.4289580514208,97.1583220568336,97.8349120433018,97.8349120433018,97.8349120433018
97.9702300405954,97.9702300405954,98.2408660351827,97.6995940460081,98.3761840324763
52.5,50.8333333333333,54.1666666666667,55.8333333333333,48.3333333333333
53.3333333333333,46.6666666666667,51.6666666666667,55,45
49.1666666666667,50,48.3333333333333,56.6666666666667,49.1666666666667
49.1666666666667,46.6666666666667,50,47.5,53.3333333333333
48.3333333333333,49.1666666666667,50.8333333333333,41.6666666666667,48.3333333333333
54.1666666666667,53.3333333333333,50.8333333333333,47.5,52.5
51.6666666666667,47.5,52.5,60.8333333333333,52.5
45.8333333333333,48.3333333333333,48.3333333333333,46.6666666666667,46.6666666666667
48.3333333333333,50,54.1666666666667,43.3333333333333,48.3333333333333
45.8333333333333,45.8333333333333,50,47.5,46.6666666666667
75,71.6666666666667,63.3333333333333,83.3333333333333,75
75,83.3333333333333,76.6666666666667,78.3333333333333,71.6666666666667
78.3333333333333,88.3333333333333,88.3333333333333,81.6666666666667,90
81.6666666666667,75,81.6666666666667,86.6666666666667,86.6666666666667
85,76.6666666666667,86.6666666666667,83.3333333333333,88.3333333333333
88.3333333333333,88.3333333333333,88.3333333333333,81.6666666666667,88.3333333333333
80,88.3333333333333,88.3333333333333,90,85
85,90,83.3333333333333,85,90
86.6666666666667,88.3333333333333,83.3333333333333,93.3333333333333,88.3333333333333
93.3333333333333,86.6666666666667,85,81.6666666666667,88.3333333333333
80.7017543859649,78.3625730994152,75.4385964912281,77.1929824561403,81.8713450292398
74.2690058479532,71.3450292397661,81.2865497076023,81.2865497076023,82.4561403508772
80.7017543859649,81.2865497076023,82.4561403508772,79.5321637426901,79.5321637426901
81.2865497076023,75.4385964912281,78.9473684210526,80.7017543859649,84.2105263157895
82.4561403508772,81.2865497076023,76.6081871345029,80.7017543859649,81.2865497076023
83.6257309941521,74.8538011695906,80.7017543859649,83.6257309941521,87.1345029239766
85.9649122807018,87.1345029239766,78.9473684210526,76.6081871345029,83.6257309941521
85.9649122807018,80.1169590643275,83.0409356725146,85.3801169590643,81.8713450292398
85.9649122807018,84.2105263157895,83.6257309941521,85.9649122807018,78.9473684210526
83.0409356725146,76.0233918128655,85.9649122807018,85.9649122807018,88.3040935672515
